Fid,Gender,Age,Digital_Material,Author,Latitude,Longitude,Used_Device,Education_Level,Label
10.42.0.1-10.42.0.42-53-62949-17,Male,17,Sister Carrie,Theodore Dreiser,41.74425638,-88.24238583,Mobile,School,1
192.229.173.173-10.42.0.211-80-49914-6,Male,17,The Silver Chair,C.S. Lewis,41.72132371,-86.76033904,Mobile,School,1
140.205.164.47-10.42.0.151-443-57432-6,Male,17,The Hunger Games,Suzanne Collins,39.59298515,-110.8194943,Computer,School,0
10.42.0.211-61.135.185.139-54819-80-6,Male,19,This Side of Paradise,F. Scott Fitzgerald,32.54563113,-92.19607014,Mobile,College,0
10.42.0.151-52.216.1.211-41820-443-6,Female,17,Eug‚nie Grandet,Honor‚ de Balzac,32.95182739,-80.26594032,Mobile,School,0
10.42.0.211-34.197.129.91-49828-443-6,Male,17,Of Human Bondage,W. Somerset Maugham,30.04606813,-90.69494681,Computer,School,1
172.217.6.202-10.42.0.151-443-49843-6,Female,17,Life of Pi,Yann Martel,33.03277795,-80.18468736,Computer,School,1
209.10.120.26-10.42.0.211-80-39802-6,Male,17,Harry Potter and the Deathly Hallows,J.K. Rowling,33.80206565,-85.75826754,Mobile,School,1
10.42.0.211-66.231.239.122-57320-80-6,Female,17,Invisible Man,Ralph Ellison,37.78501001,-87.15743884,Mobile,School,1
10.42.0.211-69.147.82.215-35050-443-6,Female,17,Steppenwolf,Hermann Hesse,30.21076881,-95.41998192,Mobile,School,1
10.42.0.151-10.42.0.1-41264-53-17,Female,19,The Sorrows of Young Werther,Johann Wolfgang von Goethe,35.02893543,-81.95275952,Computer,College,0
10.42.0.211-23.203.49.224-39585-443-6,Female,19,Bridge to Terabithia,Katherine Paterson,32.91707949,-79.8509618,Mobile,College,1
172.217.6.202-10.42.0.151-443-51615-6,Female,17,The Invisible Man,H.G. Wells,59.81141583,-151.6129458,Mobile,School,0
140.205.62.20-10.42.0.42-80-37448-6,Female,17,Holes,Louis Sachar,33.42294731,-86.07756472,Mobile,School,0
10.42.0.151-123.125.29.138-37205-443-6,Female,17,Siddhartha,Hermann Hesse,29.49173018,-98.73541858,Mobile,School,0
10.42.0.42-52.94.232.33-33827-443-6,Female,17,A Tree Grows in Brooklyn,Betty Smith,30.00363938,-94.04518984,Mobile,School,1
10.42.0.211-113.200.98.174-54230-80-6,Female,19,"Through the Looking-Glass, and What Alice Found There",Lewis Carroll,40.57766566,-111.8682215,Mobile,College,0
172.217.12.138-10.42.0.151-443-54839-6,Female,21,In Cold Blood,Truman Capote,37.85899763,-84.66572223,Mobile,University,1
172.217.10.234-10.42.0.211-443-50197-6,Male,19,The House of the Spirits,Isabel Allende,41.97071095,-73.43643555,Mobile,College,0
10.42.0.151-54.239.17.113-58516-443-6,Male,17,Adam Bede,George Eliot,41.97659442,-71.89864875,Mobile,School,1
173.194.205.188-10.42.0.211-5228-60825-6,Male,17,The Betrothed,Alessandro Manzoni,34.60818269,-98.09308321,Computer,School,0
172.217.7.228-10.42.0.211-443-43275-6,Male,17,The Book Thief,Markus Zusak,40.23507709,-123.8226402,Computer,School,1
239.255.255.250-10.42.0.1-1900-35491-17,Male,17,Their Eyes Were Watching God,Zora Neale Hurston,31.77337571,-87.4860335,Mobile,School,1
10.42.0.42-106.11.129.143-55477-80-6,Male,19,One Day in the Life of Ivan Denisovich,Aleksandr Isaevich Solzhenitsyn,33.01949605,-96.97767846,Computer,College,0
192.229.173.173-10.42.0.211-80-46885-6,Female,21,The Sea Wolf,Jack London,41.55127153,-72.77948158,Mobile,University,1
10.42.0.211-121.12.98.63-47427-80-6,Female,17,Catching Fire,Suzanne Collins,41.86241825,-87.89233986,Mobile,School,0
158.85.58.101-10.42.0.211-5222-41037-6,Female,21,"Roll of Thunder, Hear My Cry",Mildred D. Taylor,43.19533984,-71.48388759,Mobile,University,0
10.42.0.211-10.42.0.1-40599-53-17,Male,17,The House of Mirth,Edith Wharton,30.34632652,-97.91575607,Mobile,School,1
172.217.12.170-10.42.0.211-443-55260-6,Male,17,Light in August,William Faulkner,38.73008566,-89.88077936,Tab,School,1
172.217.10.106-10.42.0.151-443-54459-6,Female,17,The Pickwick Papers,Charles Dickens,28.88031965,-97.02146633,Computer,School,0
10.42.0.42-14.17.42.57-41607-80-6,Female,19,Remembrance of Things Past,Marcel Proust,37.97732145,-84.19435968,Computer,College,1
157.240.18.36-10.42.0.211-443-45197-6,Male,19,Barchester Towers and the Warden,Anthony Trollope,43.04164169,-91.12587542,Mobile,College,0
173.241.242.143-10.42.0.211-443-49814-6,Female,17,The Bridge of San Luis Rey,Thornton Wilder,43.78818317,-70.41159781,Mobile,School,1
10.42.0.42-106.39.169.66-43528-443-6,Female,19,The Help,Kathryn Stockett,44.13240588,-69.96578824,Mobile,College,0
180.76.145.14-10.42.0.211-80-45078-6,Male,21,Murder on the Orient Express,Agatha Christie,41.32265026,-89.30703394,Mobile,University,1
8.8.8.8-10.42.0.211-53-39064-17,Female,21,The Lovely Bones,Alice Sebold,41.81300122,-73.13273295,Mobile,University,0
172.217.11.35-10.42.0.151-80-54189-6,Female,21,The Appeal,John Grisham,44.34951457,-98.22153717,Mobile,University,0
10.42.0.211-10.42.0.1-16237-53-17,Male,21,Dombey And Son,Charles Dickens,34.85671659,-119.2105588,Mobile,University,0
157.55.130.167-10.42.0.151-40019-49952-6,Female,21,Slaughterhouse-Five,Kurt Vonnegut,37.95362004,-121.28285,Mobile,University,0
10.42.0.211-118.178.143.65-50070-80-6,Female,21,An American Tragedy,Theodore Dreiser,44.34684064,-98.20876325,Mobile,University,0
10.42.0.151-104.254.66.16-34702-80-6,Female,17,The Bluest Eye,Toni Morrison,35.75010805,-109.0485821,Mobile,School,1
10.42.0.211-103.43.91.20-43143-443-6,Female,17,Little House In the Big Woods,Laura Ingalls Wilder,34.51375788,-110.095998,Mobile,School,1
169.47.42.102-10.42.0.211-443-57250-6,Male,19,Pippi Longstocking,Astrid Lindgren,43.49195484,-96.67691066,Mobile,College,0
10.42.0.211-50.17.232.169-37989-443-6,Female,19,Germinal,mile Zola,45.46471612,-98.44593836,Tab,College,0
10.42.0.42-111.202.114.77-53182-443-6,Male,19,The Heart Is a Lonely Hunter,Carson McCullers,33.55834201,-82.90955613,Mobile,College,0
10.42.0.42-91.190.216.56-45808-12350-6,Female,21,The Woman In White,Wilkie Collins,44.90798339,-97.09805076,Mobile,University,1
10.42.0.211-10.42.0.1-20639-53-17,Male,17,"Absalom, Absalom!",William Faulkner,25.76987667,-80.3615125,Computer,School,1
10.42.0.211-10.42.0.1-7292-53-17,Female,19,A Painted House,John Grisham,33.83421034,-87.25790132,Computer,College,1
10.42.0.211-52.85.101.173-53324-443-6,Male,19,The Girl With the Dragon Tattoo,Stieg Larsson,44.08178053,-98.57026004,Computer,College,1
10.42.0.211-10.42.0.1-31152-53-17,Male,19,A Room With a View,E.M. Forster,44.08156976,-98.57016836,Mobile,College,1
10.42.0.151-52.71.132.109-50014-443-6,Male,17,Watership Down,Richard Adams,31.43503201,-85.6463935,Mobile,School,0
203.205.158.52-10.42.0.211-80-59970-6,Male,17,Memoirs of a Geisha,Arthur Golden,39.26968411,-76.71314151,Mobile,School,1
172.217.11.14-10.42.0.151-443-58850-17,Female,17,Our Mutual Friend,Charles Dickens,32.42291324,-95.86100573,Mobile,School,0
172.217.10.67-10.42.0.151-443-57475-6,Female,21,Babbitt,Sinclair Lewis,41.03278878,-111.9885049,Mobile,University,0
10.42.0.211-106.11.129.143-45640-80-6,Male,17,The Red Pony,John Steinbeck,30.30030488,-81.6188483,Computer,School,0
180.149.136.194-10.42.0.211-80-54171-6,Male,19,All the King's Men,Robert Penn Warren,40.64822832,-112.3031543,Mobile,College,1
10.42.0.211-23.206.166.62-39742-80-6,Male,21,Things Fall Apart,Chinua Achebe,18.30661647,-67.01738202,Mobile,University,0
169.47.42.202-10.42.0.211-5222-48419-6,Male,21,Lorna Doone,R.D. Blackmore,41.78565298,-111.8290955,Mobile,University,1
10.42.0.211-64.71.142.124-55911-443-6,Male,17,Johnny Tremain,Esther Forbes,40.58395924,-112.0191201,Mobile,School,0
10.42.0.42-104.193.88.109-43936-80-6,Female,21,Anne of Avonlea,L.M. Montgomery,38.82818237,-94.48014052,Mobile,University,1
192.229.173.173-10.42.0.211-80-49988-6,Male,17,Tuck Everlasting,Natalie Babbitt,33.35416468,-111.9754113,Mobile,School,0
10.42.0.211-66.231.239.124-39984-80-6,Male,21,The BFG,Roald Dahl,33.51269098,-112.1113157,Mobile,University,1
205.185.216.42-10.42.0.151-80-56640-6,Male,17,Cannery Row,John Steinbeck,33.40508907,-112.055591,Mobile,School,1
183.79.250.123-10.42.0.211-443-33985-6,Female,17,The Joy Luck Club,Amy Tan,41.22231367,-73.13396212,Computer,School,0
10.42.0.151-10.42.0.1-32608-53-17,Male,21,The Silmarillion,J.R.R. Tolkien,32.88065831,-111.8447102,Mobile,University,1
172.217.1.163-10.42.0.211-443-37957-6,Male,17,Roots,Alex Haley,33.61213862,-112.2017776,Mobile,School,0
202.77.129.150-10.42.0.211-443-44988-6,Male,21,Little House on the Prairie,Laura Ingalls Wilder,18.33380695,-66.97794142,Tab,University,0
151.101.21.140-10.42.0.211-443-42602-6,Female,21,Native Son,Richard Wright,33.45457845,-112.0422347,Mobile,University,1
10.42.0.211-106.11.94.27-58044-443-6,Male,19,Stuart Little,E.B. White,40.96604274,-111.8995046,Mobile,College,1
172.217.12.205-10.42.0.42-443-58948-6,Male,21,Cross Fire,James Patterson,41.22780728,-111.9626518,Mobile,University,0
172.217.7.238-10.42.0.151-443-42706-6,Female,21,The Power and the Glory,Graham Greene,43.62653084,-95.61277867,Mobile,University,1
10.42.0.211-10.42.0.1-1783-53-17,Female,21,A Clockwork Orange,Anthony Burgess,34.89735586,-92.15422175,Mobile,University,0
172.217.6.228-10.42.0.42-443-44968-6,Female,19,The Phantom of the Opera,Gaston Leroux,34.70252656,-92.34070251,Mobile,College,1
10.42.0.42-52.197.242.223-60378-443-6,Male,21,The Martian Chronicles,Ray Bradbury,36.1611066,-94.11108406,Mobile,University,0
10.42.0.211-64.71.142.124-46090-443-6,Male,17,The Road,Cormac McCarthy,46.17443895,-119.2078429,Mobile,School,1
202.77.129.150-10.42.0.211-443-44414-6,Female,21,The Way of All Flesh,Samuel Butler,40.85193967,-78.2727298,Mobile,University,0
10.42.0.42-119.146.74.33-40625-443-6,Female,17,Diary of a Wimpy Kid: The Long Haul,Jeff Kinney,39.07069755,-94.58568452,Mobile,School,0
10.42.0.211-23.206.125.17-38481-80-6,Male,17,Villette,Charlotte Bront‰,36.11517992,-79.30406635,Mobile,School,0
172.217.11.10-10.42.0.151-443-52850-6,Female,17,The Curious Incident of the Dog In the Night-Time,Mark Haddon,36.37595655,-119.0367511,Mobile,School,0
10.42.0.211-36.51.254.232-41807-443-6,Male,17,The Mysterious Island,Jules Verne,38.33814041,-121.9566439,Mobile,School,0
10.42.0.211-10.42.0.1-31246-53-17,Female,19,Song of Solomon,Toni Morrison,37.72413344,-121.0783483,Mobile,College,1
10.42.0.211-10.42.0.1-51999-53-17,Female,21,Nana,mile Zola,37.69561699,-121.0572308,Mobile,University,1
182.22.65.138-10.42.0.42-443-52190-6,Female,19,Quo Vadis,Henryk Sienkiewicz,46.72318342,-120.6842842,Mobile,College,0
216.58.219.228-10.42.0.211-443-39998-6,Male,17,Main Street,Sinclair Lewis,48.53267958,-122.2093881,Mobile,School,0
175.100.207.231-10.42.0.151-80-51533-6,Female,17,Matilda,Roald Dahl,47.52528298,-121.8809138,Mobile,School,0
10.42.0.42-61.135.185.139-53274-80-6,Male,17,Lolita,Vladimir Vladimirovich Nabokov,39.648593,-105.0878463,Mobile,School,1
10.42.0.1-10.42.0.42-53-2743-17,Female,17,Sounder,William H. Armstrong,40.50384912,-106.9091472,Mobile,School,1
172.217.12.202-10.42.0.151-443-57194-6,Female,21,"Are You There God? It's Me, Margaret",Judy Blume,40.45109435,-104.7133636,Mobile,University,1
10.42.0.211-31.13.71.7-36126-443-6,Male,21,The Notebook,Nicholas Sparks,39.05703497,-108.5323063,Mobile,University,1
198.105.244.11-10.42.0.151-80-35864-6,Female,17,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,E.L. Konigsburg,48.0607186,-117.7455457,Mobile,School,1
220.243.219.55-10.42.0.151-80-42899-6,Male,19,Atlas Shrugged,Ayn Rand,47.19585219,-122.4414515,Tab,College,0
172.217.10.99-10.42.0.211-443-49819-6,Male,21,The Fountainhead,Ayn Rand,40.41558227,-105.0198354,Mobile,University,1
10.42.0.211-103.235.46.211-56422-443-6,Male,21,Number the Stars,Lois Lowry,29.67393808,-95.46768233,Mobile,University,0
180.149.138.197-10.42.0.42-80-42705-6,Male,19,The Firm,John Grisham,39.75642453,-104.9662419,Mobile,College,0
10.42.0.151-54.192.38.88-40947-443-6,Female,21,Swann's Way,Marcel Proust,39.48370445,-80.15419262,Mobile,University,0
10.42.0.151-10.42.0.1-1337-53-17,Female,21,Ender's Game,Orson Scott Card,47.94613514,-124.3830108,Mobile,University,1
10.42.0.1-10.42.0.42-53-48411-17,Male,17,The Name of the Rose,Umberto Eco,38.94357325,-77.02779736,Mobile,School,0
222.73.28.96-10.42.0.211-80-56951-6,Female,17,A Time to Kill,John Grisham,28.24862637,-80.73676589,Mobile,School,1
10.42.0.211-77.234.42.92-39074-443-6,Female,17,Water for Elephants,Sara Gruen,39.28234676,-80.57810031,Mobile,School,0
10.42.0.211-10.42.0.1-32127-53-17,Male,17,The Time Machine,H.G. Wells,39.21599034,-81.50791958,Mobile,School,1
172.217.3.110-10.42.0.151-443-42014-6,Female,21,Eragon,Christopher Paolini,25.76019308,-80.44127872,Mobile,University,0
10.42.0.42-91.190.217.47-48639-12350-6,Female,17,The Hitchhiker's Guide to the Galaxy,Douglas Adams,25.47633214,-80.40858454,Mobile,School,1
216.58.217.132-10.42.0.151-443-35271-6,Male,17,Buddenbrooks,Thomas Mann,30.53485275,-87.38587289,Mobile,School,1
10.42.0.211-123.125.29.220-32831-80-6,Female,17,A Thousand Splendid Suns,Khaled Hosseini,31.80632015,-85.97292765,Computer,School,0
157.240.18.35-10.42.0.151-443-42866-6,Male,17,The Witch of Blackbird Pond,Elizabeth George Speare,33.27600374,-86.87204139,Mobile,School,1
172.217.10.78-10.42.0.42-443-46249-6,Male,21,And Then There Were None,Agatha Christie,60.21581186,-162.0257048,Mobile,University,0
172.217.6.234-10.42.0.42-443-35857-6,Female,19,A Separate Peace,John Knowles,60.38958936,-166.1904257,Mobile,College,0
10.42.0.211-10.42.0.1-56200-53-17,Female,21,Breaking Dawn,Stephenie Meyer,62.5838044,-164.7896224,Computer,University,1
172.217.7.8-10.42.0.211-443-32960-6,Female,17,As I Lay Dying,William Faulkner,60.88817435,-161.1995635,Mobile,School,1
10.42.0.211-54.239.17.113-36142-443-6,Male,21,The Girl Who Played With Fire,Stieg Larsson,57.56245213,-154.4368592,Mobile,University,0
172.217.9.238-10.42.0.151-443-41694-6,Male,21,Where the Red Fern Grows,Wilson Rawls,61.74223165,-150.0460835,Tab,University,1
216.58.219.196-10.42.0.211-443-35633-6,Female,21,Le Morte D'Arthur,Thomas Malory,60.48773848,-149.3681293,Mobile,University,0
172.217.10.14-10.42.0.151-443-57703-6,Male,19,Mockingjay,Suzanne Collins,68.13983568,-151.7385567,Mobile,College,1
216.58.217.132-10.42.0.42-443-38318-6,Male,17,The Pillars of the Earth,Ken Follett,56.60258081,-169.5441565,Mobile,School,0
10.42.0.211-10.42.0.1-10106-53-17,Female,21,Persian Letters,Montesquieu,56.0140739,-132.82798,Mobile,University,1
10.42.0.211-104.254.66.16-39880-80-6,Female,17,The Client,John Grisham,61.13261956,-146.3746228,Mobile,School,0
239.255.255.250-10.42.0.1-1900-54300-17,Male,21,Sula,Toni Morrison,33.33618728,-111.7864875,Mobile,University,0
10.42.0.151-104.244.42.130-47234-443-6,Male,21,Tales of a Fourth Grade Nothing,Judy Blume,28.0772407,-82.57816555,Mobile,University,0
10.42.0.211-10.42.0.1-52542-53-17,Male,21,The Merry Adventures of Robin Hood of Great Renown In Nottinghamshire,Howard Pyle,30.54470504,-83.87360774,Mobile,University,0
172.217.10.109-10.42.0.151-443-40042-6,Female,21,Tortilla Flat,John Steinbeck,30.54468994,-83.87353498,Mobile,University,0
172.217.12.173-10.42.0.151-443-40686-6,Female,17,"Look Homeward, Angel",Thomas Wolfe,27.77572653,-82.33305141,Mobile,School,1
198.105.244.11-10.42.0.151-80-37564-6,Male,17,The Mystery of Edwin Drood,Charles Dickens,38.77099405,-94.7939894,Mobile,School,1
172.217.11.46-10.42.0.211-443-40558-6,Male,21,Brideshead Revisited,Evelyn Waugh,36.75415735,-86.21815055,Mobile,University,0
203.205.158.63-10.42.0.211-80-54007-6,Female,17,The Pelican Brief,John Grisham,37.70986749,-84.74583772,Mobile,School,0
10.42.0.151-13.107.3.128-51799-443-6,Male,21,Atonement,Ian McEwan,37.34414304,-83.9296519,Mobile,University,0
10.42.0.211-119.146.74.49-43298-443-6,Male,17,Washington Square,Henry James,37.08221232,-83.69402843,Mobile,School,1
10.42.0.151-98.139.183.24-54237-80-6,Female,19,Like Water for Chocolate,Laura Esquivel,37.26590868,-83.81890816,Computer,College,1
10.42.0.211-10.42.0.1-64588-53-17,Male,17,The Golden Compass,Philip Pullman,37.75618693,-87.06404037,Mobile,School,1
10.42.0.42-66.231.239.96-34356-443-6,Female,19,The Secret Life of Bees,Sue Monk Kidd,37.57519242,-82.75156339,Mobile,College,1
10.42.0.211-23.66.250.12-56761-443-6,Female,19,The Fault In Our Stars,John Green,38.7258012,-84.60099537,Mobile,College,1
10.42.0.42-119.146.74.34-52738-80-6,Male,19,Nostromo,Joseph Conrad,33.67105285,-84.36174936,Mobile,College,0
220.243.237.154-10.42.0.211-5285-59564-6,Male,21,Finnegans Wake,James Joyce,37.13340969,-83.75656326,Mobile,University,1
10.42.0.211-77.234.44.79-50077-443-6,Female,17,The Brethren,John Grisham,33.9503826,-83.40033114,Computer,School,0
10.42.0.42-125.39.133.40-35984-80-6,Male,21,Coraline,Neil Gaiman,37.16210612,-82.64433377,Mobile,University,0
10.42.0.151-10.42.0.1-27596-53-17,Male,17,Heart of Darkness,Joseph Conrad,37.82176496,-82.81660812,Computer,School,0
10.42.0.151-10.42.0.1-37549-53-17,Female,19,On the Banks of Plum Creek,Laura Ingalls Wilder,37.75501181,-82.77621695,Mobile,College,1
10.42.0.1-10.42.0.42-53-26452-17,Male,21,Rebecca of Sunnybrook Farm,Kate Douglas Smith Wiggin,25.79525781,-80.3538515,Mobile,University,0
10.42.0.42-14.17.42.57-36873-80-6,Male,21,The Ambassadors,Henry James,37.04881898,-88.07781201,Mobile,University,1
216.58.219.202-10.42.0.211-443-34703-6,Male,19,The Secret Agent,Joseph Conrad,36.70660497,-84.46360228,Mobile,College,0
10.42.0.211-31.13.71.1-37623-443-6,Male,17,The House on Mango Street,Sandra Cisneros,38.05998362,-83.94464715,Mobile,School,1
10.42.0.211-103.235.46.39-47663-80-6,Male,17,Go Tell It on the Mountain,James Baldwin,37.95185021,-83.15916126,Mobile,School,0
172.217.9.238-10.42.0.211-443-49623-6,Male,19,The Testament,John Grisham,37.08570899,-83.92232233,Computer,College,1
10.42.0.211-36.51.254.232-38048-443-6,Female,17,The Clan of the Cave Bear,Jean M. Auel,37.26865549,-83.29413063,Tab,School,1
10.42.0.211-10.42.0.1-64715-53-17,Male,19,Cranford,Elizabeth Cleghorn Gaskell,36.67794446,-83.68325291,Mobile,College,0
10.42.0.211-54.243.147.129-58678-443-6,Female,21,Because of Winn-Dixie,Kate DiCamillo,38.4120748,-85.42218593,Mobile,University,1
203.205.158.62-10.42.0.151-80-43194-6,Male,21,My Side of the Mountain,Jean Craighead George,36.7820022,-84.16230782,Mobile,University,0
222.73.28.96-10.42.0.211-80-56956-6,Male,21,The Runaway Jury,John Grisham,29.79440893,-90.82319027,Mobile,University,0
172.217.3.99-10.42.0.151-443-58012-6,Female,19,The Mouse and the Motorcycle,Beverly Cleary,44.12233833,-69.3093016,Mobile,College,1
172.217.9.232-10.42.0.42-443-58183-6,Female,17,The Lost Symbol,Dan Brown,33.93888103,-84.20436188,Mobile,School,1
172.217.12.130-10.42.0.211-443-45619-6,Female,17,The Forsyte Saga,John Galsworthy,33.45887027,-81.93850805,Mobile,School,0
172.217.10.106-10.42.0.42-443-48078-6,Female,17,Gone Girl,Gillian Flynn,38.24972433,-76.47998003,Computer,School,1
10.42.0.211-23.206.166.62-49454-80-6,Male,19,The Lightning Thief,Rick Riordan,38.35963533,-76.7062331,Mobile,College,0
10.42.0.211-74.6.105.9-34076-80-6,Male,17,The Last Days of Pompeii,Edward Bulwer Lytton,43.05090297,-83.62221176,Mobile,School,1
10.42.0.1-10.42.0.42-53-9044-17,Male,17,The Reader,Bernhard Schlink,32.1538608,-82.77647476,Computer,School,0
10.42.0.211-66.198.24.225-47608-80-6,Female,17,Caddie Woodlawn,Carol Ryrie Brink,42.35460499,-83.31802051,Mobile,School,1
10.42.0.151-10.42.0.1-1432-53-17,Female,17,The Tale of Despereaux,Kate DiCamillo,35.83944862,-83.80072915,Computer,School,0
10.42.0.211-103.235.46.212-60285-80-6,Female,17,The Girl Who Kicked the Hornet's Nest,Stieg Larsson,37.67820824,-113.0710943,Mobile,School,0
180.163.255.159-10.42.0.211-80-52115-6,Female,17,Dear Mr. Henshaw,Beverly Cleary,45.65194912,-122.6636132,Mobile,School,0
10.42.0.151-10.42.0.1-54865-53-17,Female,17,The Killer Angels,Michael Shaara,45.17731616,-93.30760142,Mobile,School,0
10.42.0.151-10.42.0.1-54743-53-17,Female,19,Chronicle of a Death Foretold,Gabriel Garc¡a M rquez,45.07359252,-93.35331475,Computer,College,0
172.217.7.131-10.42.0.211-443-58291-6,Male,19,The Five People You Meet In Heaven,Mitch Albom,43.51644366,-83.96551642,Mobile,College,1
172.217.7.131-10.42.0.211-443-58306-6,Female,17,The Master and Margarita,Mikhail Bulgakov,32.56561896,-117.0182917,Mobile,School,1
10.42.0.211-123.125.29.220-37911-80-6,Female,17,"Winesburg, Ohio",Sherwood Anderson,41.78001203,-88.16089847,Mobile,School,0
10.42.0.211-10.42.0.1-54081-53-17,Female,17,"""P"" Is for Peril",Sue Grafton,41.77960869,-88.11134079,Mobile,School,0
10.42.0.211-10.42.0.1-41624-53-17,Female,17,My Sister's Keeper,Jodi Picoult,41.77956929,-88.11138373,Mobile,School,0
10.42.0.211-23.21.51.186-44530-443-6,Female,19,Barnaby Rudge,Charles Dickens,26.55830011,-80.14480408,Mobile,College,1
192.229.173.173-10.42.0.42-80-43051-6,Male,21,Howards End,E.M. Forster,39.37378853,-120.9948893,Mobile,University,1
8.43.72.47-10.42.0.211-443-57487-6,Female,19,The Broker,John Grisham,28.00465196,-82.13423778,Mobile,College,1
206.126.112.142-10.42.0.151-443-39054-6,Male,17,The Camel Club,David Baldacci,42.33092641,-83.17866708,Mobile,School,1
172.217.10.78-10.42.0.151-80-56579-6,Male,17,The Rainbow,D.H. Lawrence,39.07579763,-108.5089224,Computer,School,1
10.42.0.211-10.42.0.1-29379-53-17,Female,17,The Man In the Iron Mask,Alexandre Dumas,30.29929089,-89.38028323,Computer,School,0
209.10.120.26-10.42.0.211-80-35526-6,Female,17,Mary Poppins,P.L. Travers,29.46516142,-98.53857151,Mobile,School,1
10.42.0.151-10.42.0.1-17807-53-17,Female,19,Artemis Fowl,Eoin Colfer,28.18793487,-81.15287397,Computer,College,0
172.217.10.42-10.42.0.211-443-43991-6,Female,21,Dear John,Nicholas Sparks,43.77100854,-71.7633321,Mobile,University,0
10.42.0.42-13.32.250.43-35001-443-6,Male,17,Cold Mountain,Charles Frazier,26.29292444,-97.95962324,Mobile,School,0
172.217.12.195-10.42.0.151-443-33560-6,Female,21,Flowers for Algernon,Daniel Keyes,41.05056416,-74.75969585,Mobile,University,1
158.85.58.119-10.42.0.211-5222-35131-6,Female,17,The Dark Is Rising,Susan Cooper,29.08312239,-81.02719472,Mobile,School,0
172.217.10.42-10.42.0.42-443-59913-6,Female,17,Resurrection,Leo Tolstoy,43.49337108,-90.67753575,Mobile,School,1
203.205.158.61-10.42.0.211-80-36228-6,Male,17,Fearless Fourteen,Janet Evanovich,40.01982252,-75.07391731,Tab,School,0
